provenance_record_id,observation_id,rxte_obsid,source_id,status,original_location,raw_path,raw_sha256,product_path,product_sha256,acquisition_date,preprocessing_method,feature_extraction_version,source_mapping_reference,source_mapping_status,flux_units,error_units,error_definition,zero_error_policy,zero_error_reason,energy_grid_id,pm_definition_id,processing_log_path,processing_log_sha256
90030-01-24-00,90030-01-24-00,90030-01-24-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-24-00/stdprod/xp90030012400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-24-00/source-d5f666e5bb66.bin,d5f666e5bb66cfe975d482f5cd103031f2239e3134a22020da8d4f1aa93aebf9,data/processed/native/90030-01-24-00.npz,6c8415d35c6fe689a2225ad1ccd0c1b32279ef92c253be3fc64af34bf0ccbdea,2026-09-22T11:11:00.253071+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-24-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,8844663e85f1740576a8bcb1d0cf3afef7491adea877e3da0b146af07e579deb,,data/provenance/rxte_processing/90030-01-24-00.json,48068a1d1820947661163ad7ccc0f1f8de8d7834c92b1715b21709af63c6b8b6
90030-01-41-00,90030-01-41-00,90030-01-41-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-41-00/stdprod/xp90030014100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-41-00/source-0263b36dbb30.bin,0263b36dbb309beb1ba329289d2b3a51e375e8316e485367cc4ec013c0b83fe6,data/processed/native/90030-01-41-00.npz,7516f8f43fbc7d4051e8507b2434bbb1c79d57f8a03d8a358f01fc48036d3cef,2026-09-22T11:11:00.792565+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-41-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,187e0bc01cc9c6636f5addacc821662889fbaa30a8147e0fc4aa42b60a6801ec,,data/provenance/rxte_processing/90030-01-41-00.json,e9f42560289a71af225608bd58ead38ce9092c2f83a2633e9927b245c8c34543
90030-01-53-00,90030-01-53-00,90030-01-53-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-53-00/stdprod/xp90030015300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-53-00/source-b9f45613d7f3.bin,b9f45613d7f32d9b1c99f40113fceb70b6dc2347b584a1b69a1690d36926d485,data/processed/native/90030-01-53-00.npz,77a82e4fbc8c891dc0af9d9274ff5e8b054695cb267b55f8be1cef26b128931e,2026-09-22T11:11:03.402313+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-53-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e0d6512db66b6741187e6d1cb556e5a898093663819c7cd0f33b91a1a469cbc5,,data/provenance/rxte_processing/90030-01-53-00.json,9f94a2129038996ad03bb995f6ac0d8eebe39e55035b07ed1d164b73e0b7de48
90030-01-67-00,90030-01-67-00,90030-01-67-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-67-00/stdprod/xp90030016700_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-67-00/source-dbbd4d7d6762.bin,dbbd4d7d676298b7828f5c3416e2804314f9a2001840c7c9b4e17f05859ec34d,data/processed/native/90030-01-67-00.npz,75e4a72cf2c38930a176fe2eb403d0d2f54429912b39f59be0ef44a170a5b043,2026-09-22T11:11:05.065171+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-67-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,504676b90d8f342527f12fbe9ae5c08fea2f8c76ba4c1f7fb5dadefb6c43f9ca,,data/provenance/rxte_processing/90030-01-67-00.json,2824d1ee3affc8f02ef3b63c4746b7a96995522d8d7865be34d96e7c4b560d9f
90030-01-81-00,90030-01-81-00,90030-01-81-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-81-00/stdprod/xp90030018100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-81-00/source-99b0ce8ef3b1.bin,99b0ce8ef3b17fe4fd30d7222154b506acb629c9e804da8adba6254e621db9cd,data/processed/native/90030-01-81-00.npz,514bb294a73806712ae1e34ea37af1f429cdfc6d4f43fa33692785002dd54afb,2026-09-22T11:11:11.064418+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-81-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,de4601245a7d981dd58a85ec40bf7ede8e3ff31fc39045f08717f509f4eeda51,,data/provenance/rxte_processing/90030-01-81-00.json,135842ab62929c5c33541fec6180f473b3e5fd62609ef3253ac5172ee6c49f12
90030-01-95-00,90030-01-95-00,90030-01-95-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90030/90030-01-95-00/stdprod/xp90030019500_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90030-01-95-00/source-a9508e7b1374.bin,a9508e7b1374eb5b39f55e35866b466480d6e286d5cd87a405cc382742489cff,data/processed/native/90030-01-95-00.npz,55b3938703ab1d55778cbdc6f1a7f6faea6099f274d032849138fd4ef78ae573,2026-09-22T11:11:13.365945+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90030-01-95-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e1caba1775da58e5961532042d224b3d8a8512cfae2a294e5d96e007206ce70b,,data/provenance/rxte_processing/90030-01-95-00.json,15d3fd6c5e356edb3796ea597375068cc53f5baa4df7afb751353434642abd64
90036-01-01-00,90036-01-01-00,90036-01-01-00,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-01-00/stdprod/xp90036010100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-01-00/source-c41edb246851.bin,c41edb24685139b88c30c8a16a778ac100ae23cec29909fb0fe4aeec6c45b917,data/processed/native/90036-01-01-00.npz,e7b761981afe8ebca11dffb815ca3cd22ac7ecc70683d56c8827db5a3893fcc7,2026-09-22T11:03:15.210423+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,,data/provenance/rxte_processing/90036-01-01-00.json,dc91a77fce151a99903df002844e20c069dbc86f402743dd583bfb5bf107f203
90036-01-01-01,90036-01-01-01,90036-01-01-01,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-01-01/stdprod/xp90036010101_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-01-01/source-8b73225a245a.bin,8b73225a245ac9c16b9ace1ae24671e2f3b0691d8a234fba125d72bebd33af24,data/processed/native/90036-01-01-01.npz,98c7e381ae4e1c69277c98c9936a38eb3038e3ba8cfd908d91e3b239487b985e,2026-09-22T10:55:16.801655+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-01-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,,data/provenance/rxte_processing/90036-01-01-01.json,8ed759153401c7ab0997830c261ffaf3efa6bdfe88de3c4103c87ac758424da2
90036-01-01-02,90036-01-01-02,90036-01-01-02,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-01-02/stdprod/xp90036010102_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-01-02/source-506ea893dbbf.bin,506ea893dbbf8298ba49629352e8e6913493c40910541b341977c82a27369f71,data/processed/native/90036-01-01-02.npz,6dd2b784a0f67fc9c893de6314f0fe2ea261475aed0d0fbdc42840028f32c5be,2026-09-22T11:03:14.805924+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-01-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,23b861aa9e7858812f31a5a18aa33b937ac3d0c7bd10c3c934d4099dcfaf92b4,,data/provenance/rxte_processing/90036-01-01-02.json,780a9a19c0c42e736e4c899d7a3a3c5eb9c250e608511ec70a1b1fceae385ecd
90036-01-01-03,90036-01-01-03,90036-01-01-03,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-01-03/stdprod/xp90036010103_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-01-03/source-a462192616c3.bin,a462192616c3e3421780e135116662c1bbb87b5999654ef7eb9ccb9f8f27c23f,data/processed/native/90036-01-01-03.npz,a8a9a23f87d5b2451101799d8b57c7cf765d8b75364afbc2effcb7f42a6a69a5,2026-09-22T11:03:17.354669+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-01-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e0913bb79b462fd2fa37716ba09b1dc5c2926fde65b81aea84a3850b72adc573,,data/provenance/rxte_processing/90036-01-01-03.json,730bbf92b68cd61f22cf99ae224e38b9b207c893584ec0d5f60b4067ee9168c2
90036-01-02-00,90036-01-02-00,90036-01-02-00,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-02-00/stdprod/xp90036010200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-02-00/source-dacd50142300.bin,dacd501423001a5536b2bd268d337f63c7eaeb994f75f43dcd895b40522c946b,data/processed/native/90036-01-02-00.npz,c055093d27e06f38ad6ceedd9a27ea6dd015b44a3e9cb4a42a2592ba33305378,2026-09-22T10:55:16.897111+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,,data/provenance/rxte_processing/90036-01-02-00.json,1d7a1761e37ccbc651680d761f141e8f32f7e902d97ff6c2b9d1a56217f794a1
90036-01-02-01,90036-01-02-01,90036-01-02-01,4u_1254_69,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90036/90036-01-02-01/stdprod/xp90036010201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90036-01-02-01/source-2631321cc971.bin,2631321cc971f80c1c79c23c3347093e194466d0686c819fec5da203570f422d,data/processed/native/90036-01-02-01.npz,5ae8a878f102b0c84e472ef1b8d6006e02dcd39a064d1b79957ad5115c36ed1f,2026-09-22T11:03:19.143854+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90036-01-02-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,2a35f645051d2a76b3abcf595bb4f4499169d8123ebb0b1b2747c9e78dfc0083,,data/provenance/rxte_processing/90036-01-02-01.json,e31d924135603799bb9ccc578c565ebe9ed3fecc3a975c620ac3ba6ca30795f6
90044-01-01-00,90044-01-01-00,90044-01-01-00,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-01-00/stdprod/xp90044010100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-01-00/source-8654d86634fb.bin,8654d86634fb1b426b16f07ef12b34d18fd3e44231fa179870c72cf9b21a61e3,data/processed/native/90044-01-01-00.npz,dce37ebf781b159aa09c4213c25d77a1eeae9d671f0de7b326b5c9fc1c18acd2,2026-09-22T11:09:34.155260+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,,data/provenance/rxte_processing/90044-01-01-00.json,5e8c8bcbfa3945b3437e841ced08e1c7ac72584cee805ede36d79ccfca52ef4d
90044-01-01-01,90044-01-01-01,90044-01-01-01,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-01-01/stdprod/xp90044010101_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-01-01/source-3b8dbef0f977.bin,3b8dbef0f9775ed36499ef43c050a1f24442acdd3e7ce2855f3baf5e5ce4ed97,data/processed/native/90044-01-01-01.npz,7168ac91cf065ea82f00ecbf85f085a4f343d3b5c39d048f884f9c3431a91a3f,2026-09-22T11:09:34.004147+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-01-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,bf9bf919fc8b85000b545ed663ca183a216300bfe52bc4b6b8bc94e6052f2529,,data/provenance/rxte_processing/90044-01-01-01.json,5082cb5dac2d5350267434b5fc02afc455e5c704ca904586aaa56b2f2a582fd3
90044-01-02-00,90044-01-02-00,90044-01-02-00,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-02-00/stdprod/xp90044010200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-02-00/source-2035d7dab436.bin,2035d7dab436d679ccfdf361ca2a47419ac77de575069a0407fd7134072b8469,data/processed/native/90044-01-02-00.npz,c62cd570c35617bfe27d2f44f7ba8009ff93fdda1a0ace2e30878d3f1668dd85,2026-09-22T11:09:35.359146+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,,data/provenance/rxte_processing/90044-01-02-00.json,eec685c880f9e41ab3ec27bb859b1130e9ce03844817cda3d5af2971c8b49752
90044-01-02-01,90044-01-02-01,90044-01-02-01,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-02-01/stdprod/xp90044010201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-02-01/source-4498e631ff91.bin,4498e631ff911dfec7d09dccdb9d6184770bd2d60f05d9485260f539b51ae19a,data/processed/native/90044-01-02-01.npz,1b6ca0e2c2d363a35703e864029f5a676ce891c551757bf84d8cfdd65e0e3f13,2026-09-22T11:09:35.556506+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-02-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,25e841f4c21e23a1703c37bcbf7a9442e73a5d056ab485d12c00f23032c73b26,,data/provenance/rxte_processing/90044-01-02-01.json,81ccbf21be4a5c29aab84b7bfd5f2dfb90b9239a46a02e8fed7dac828ba83500
90044-01-03-00,90044-01-03-00,90044-01-03-00,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-03-00/stdprod/xp90044010300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-03-00/source-227049fd0048.bin,227049fd00487718ae85ac5437eb9f9de70c538cfb04ba00243a89f1a4767035,data/processed/native/90044-01-03-00.npz,b7d47017de3bb883e89dbea0d52f922c2d55a412955b99107d6cf1fcc382dffb,2026-09-22T11:09:37.862263+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-03-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,628d9ad54c51763bc5ae12591424300dd401f41038d8baa2aea4eb7f27d32ac9,,data/provenance/rxte_processing/90044-01-03-00.json,e5f5817e3d2f5a2a1c1b7bc2c5febafac4a3b81172cea9e6cdc15a1da7790773
90044-01-04-00,90044-01-04-00,90044-01-04-00,4u_1746_37,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90044/90044-01-04-00/stdprod/xp90044010400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90044-01-04-00/source-fb11035b7d7e.bin,fb11035b7d7e48128636968cb76bfc1f25c0edd0694df3bf2fcea93823a18d5f,data/processed/native/90044-01-04-00.npz,a5e2fb71c85778649d2173782ab779985f431928da3ef7913543d45dddaaf1dd,2026-09-22T11:09:43.008431+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90044-01-04-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d0cb684e2f4e42b8734f2687c08bc78e82948142d82aca8c88ef259a76d17755,,data/provenance/rxte_processing/90044-01-04-00.json,f5e8c66b549cc2c3007059c1c00d1b91d8db848b5679eb9b4a1492d7bfeb5aed
90052-03-01-00,90052-03-01-00,90052-03-01-00,igr_j00291_5934,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90052/90052-03-01-00/stdprod/xp90052030100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90052-03-01-00/source-a7f72235c296.bin,a7f72235c2962d7e9d5ec7181ad86e5565e349ad7a8cd1f62b91285539af916d,data/processed/native/90052-03-01-00.npz,c183ab3e39390901043dcf0b4d412ca8a5dde0264bacab81a68d1c6e6d7b456b,2026-09-22T10:56:28.354261+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90052-03-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,5de454a7439a567bb7b72669aa263583f0bfc371dd0e76d0e436169779a85582,,data/provenance/rxte_processing/90052-03-01-00.json,5b1eff205f0a77c8777332bdd8c26bf3f8ebe45723ec07f973ede297f7696294
90058-04-02-00,90058-04-02-00,90058-04-02-00,1a_1744_361,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90058/90058-04-02-00/stdprod/xp90058040200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90058-04-02-00/source-c28b07fec08c.bin,c28b07fec08c3847a7958c650da46a110074bd793b730e6705a782885e1a8a76,data/processed/native/90058-04-02-00.npz,0a538ccc8fd4e4eb56c3ecacd0bc9472cc0bb84d27516d64b5f23eaffe099479,2026-09-22T11:01:42.053641+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90058-04-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,88df4f0fbb88539965e92db88847f14d11cbce317e89939a183e81156f2ad139,,data/provenance/rxte_processing/90058-04-02-00.json,16869014507f433f27cbb23614c45409bc1870a6d057127efcfae881c6ccf844
90058-05-01-02,90058-05-01-02,90058-05-01-02,slx_1735_269,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90058/90058-05-01-02/stdprod/xp90058050102_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90058-05-01-02/source-fe1da688cacf.bin,fe1da688cacf98a4752aba7116e6d60c136d7bbe2fa7e6369a296be3a569fab2,data/processed/native/90058-05-01-02.npz,f6ce9629c54b888f9cb6e382eddb1d1ccc814d4b87e0981438435e0ca6abc59d,2026-09-22T11:20:42.282692+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90058-05-01-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,4014bacd4acef98568fe766df31b62c4699b98abecf67071e3d3f18c7f70fd10,,data/provenance/rxte_processing/90058-05-01-02.json,24264ac515bd748ae2c86e4a430b6a7a028db8f07115b766c8d195bd190983b9
90058-05-01-04,90058-05-01-04,90058-05-01-04,slx_1735_269,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO9/P90058/90058-05-01-04/stdprod/xp90058050104_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/90058-05-01-04/source-73b3212891b3.bin,73b3212891b3549e2b79eda82cc2ea2d88a7560f82c0f2d554d2feef34782ae8,data/processed/native/90058-05-01-04.npz,364d42d70918706f942e7049db66a3e4206343829472fd2ae5d8718ab0031de5,2026-09-22T11:20:45.291900+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/90058-05-01-04/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,0643468bdb603e27e16c79c4bfe75470779b596c5f0be85aa5d37b475f59fc59,,data/provenance/rxte_processing/90058-05-01-04.json,512ef17c0d45b19dc65e15fe0c0c2e9624061ae66af4e54594f293d13daeac6a
